ds,city,neighbourhood,forecast_month,model_level,is_scenario_proxy,yhat,yhat_lower,yhat_upper,monthly_baseline,annual_occupancy_baseline,review_growth_24_25_raw,review_growth_24_25_capped,seasonality_multiplier,momentum_multiplier,n_listings,training_start,training_end,methodology_note
2026-06-01,paris,Ménilmontant,2026-06,city_prophet_scaled_neighbourhood,True,6.9198,6.8824,6.9608,6.0833,73.0,0.1429,0.1429,1.14,1.0021,1672,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Ménilmontant,2026-07,city_prophet_scaled_neighbourhood,True,6.6151,6.5781,6.653,6.0833,73.0,0.1429,0.1429,1.08,1.0021,1672,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Ménilmontant,2026-08,city_prophet_scaled_neighbourhood,True,5.581,5.5415,5.6195,6.0833,73.0,0.1429,0.1429,0.92,1.0021,1672,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Ménilmontant,2026-09,city_prophet_scaled_neighbourhood,True,6.8469,6.8106,6.8848,6.0833,73.0,0.1429,0.1429,1.12,1.0021,1672,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Observatoire,2025-10,city_prophet_scaled_neighbourhood,True,8.2508,8.2015,8.3035,7.8333,94.0,0.0,0.0,1.06,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Observatoire,2025-11,city_prophet_scaled_neighbourhood,True,7.4086,7.359,7.4573,7.8333,94.0,0.0,0.0,0.94,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Observatoire,2025-12,city_prophet_scaled_neighbourhood,True,7.9414,7.8905,7.9865,7.8333,94.0,0.0,0.0,1.02,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Observatoire,2026-01,city_prophet_scaled_neighbourhood,True,6.1417,6.0951,6.1918,7.8333,94.0,0.0,0.0,0.78,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Observatoire,2026-02,city_prophet_scaled_neighbourhood,True,6.5431,6.4945,6.5886,7.8333,94.0,0.0,0.0,0.84,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Observatoire,2026-03,city_prophet_scaled_neighbourhood,True,7.4756,7.4288,7.5258,7.8333,94.0,0.0,0.0,0.95,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Observatoire,2026-04,city_prophet_scaled_neighbourhood,True,8.1829,8.1387,8.2307,7.8333,94.0,0.0,0.0,1.05,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Observatoire,2026-05,city_prophet_scaled_neighbourhood,True,8.6498,8.6036,8.6982,7.8333,94.0,0.0,0.0,1.1,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,paris,Observatoire,2026-06,city_prophet_scaled_neighbourhood,True,8.8913,8.8433,8.944,7.8333,94.0,0.0,0.0,1.14,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Observatoire,2026-07,city_prophet_scaled_neighbourhood,True,8.4999,8.4524,8.5485,7.8333,94.0,0.0,0.0,1.08,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Observatoire,2026-08,city_prophet_scaled_neighbourhood,True,7.1711,7.1203,7.2205,7.8333,94.0,0.0,0.0,0.92,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Observatoire,2026-09,city_prophet_scaled_neighbourhood,True,8.7977,8.7511,8.8463,7.8333,94.0,0.0,0.0,1.12,1.0,1496,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Opera,2025-10,city_prophet_scaled_neighbourhood,True,10.928,10.8626,10.9977,10.4167,125.0,-0.2667,-0.2667,1.06,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Opera,2025-11,city_prophet_scaled_neighbourhood,True,9.8125,9.7467,9.877,10.4167,125.0,-0.2667,-0.2667,0.94,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Opera,2025-12,city_prophet_scaled_neighbourhood,True,10.5182,10.4507,10.5779,10.4167,125.0,-0.2667,-0.2667,1.02,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Opera,2026-01,city_prophet_scaled_neighbourhood,True,8.1345,8.0728,8.2008,10.4167,125.0,-0.2667,-0.2667,0.78,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Opera,2026-02,city_prophet_scaled_neighbourhood,True,8.6661,8.6018,8.7264,10.4167,125.0,-0.2667,-0.2667,0.84,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Opera,2026-03,city_prophet_scaled_neighbourhood,True,9.9012,9.8392,9.9676,10.4167,125.0,-0.2667,-0.2667,0.95,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Opera,2026-04,city_prophet_scaled_neighbourhood,True,10.838,10.7794,10.9013,10.4167,125.0,-0.2667,-0.2667,1.05,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Opera,2026-05,city_prophet_scaled_neighbourhood,True,11.4564,11.3952,11.5205,10.4167,125.0,-0.2667,-0.2667,1.1,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,paris,Opera,2026-06,city_prophet_scaled_neighbourhood,True,11.7763,11.7126,11.846,10.4167,125.0,-0.2667,-0.2667,1.14,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Opera,2026-07,city_prophet_scaled_neighbourhood,True,11.2578,11.1949,11.3222,10.4167,125.0,-0.2667,-0.2667,1.08,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Opera,2026-08,city_prophet_scaled_neighbourhood,True,9.4979,9.4307,9.5634,10.4167,125.0,-0.2667,-0.2667,0.92,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Opera,2026-09,city_prophet_scaled_neighbourhood,True,11.6523,11.5906,11.7167,10.4167,125.0,-0.2667,-0.2667,1.12,0.996,413,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Opéra,2025-10,city_prophet_scaled_neighbourhood,True,8.2604,8.211,8.3131,7.8333,94.0,0.0769,0.0769,1.06,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Opéra,2025-11,city_prophet_scaled_neighbourhood,True,7.4172,7.3675,7.4659,7.8333,94.0,0.0769,0.0769,0.94,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Opéra,2025-12,city_prophet_scaled_neighbourhood,True,7.9506,7.8996,7.9957,7.8333,94.0,0.0769,0.0769,1.02,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Opéra,2026-01,city_prophet_scaled_neighbourhood,True,6.1488,6.1021,6.1989,7.8333,94.0,0.0769,0.0769,0.78,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Opéra,2026-02,city_prophet_scaled_neighbourhood,True,6.5506,6.502,6.5962,7.8333,94.0,0.0769,0.0769,0.84,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Opéra,2026-03,city_prophet_scaled_neighbourhood,True,7.4842,7.4373,7.5344,7.8333,94.0,0.0769,0.0769,0.95,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Opéra,2026-04,city_prophet_scaled_neighbourhood,True,8.1923,8.1481,8.2402,7.8333,94.0,0.0769,0.0769,1.05,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Opéra,2026-05,city_prophet_scaled_neighbourhood,True,8.6598,8.6135,8.7082,7.8333,94.0,0.0769,0.0769,1.1,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,paris,Opéra,2026-06,city_prophet_scaled_neighbourhood,True,8.9016,8.8535,8.9543,7.8333,94.0,0.0769,0.0769,1.14,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Opéra,2026-07,city_prophet_scaled_neighbourhood,True,8.5097,8.4621,8.5584,7.8333,94.0,0.0769,0.0769,1.08,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Opéra,2026-08,city_prophet_scaled_neighbourhood,True,7.1794,7.1285,7.2289,7.8333,94.0,0.0769,0.0769,0.92,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Opéra,2026-09,city_prophet_scaled_neighbourhood,True,8.8078,8.7612,8.8566,7.8333,94.0,0.0769,0.0769,1.12,1.0012,1725,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Palais-Bourbon,2025-10,city_prophet_scaled_neighbourhood,True,10.0063,9.9465,10.0702,9.5,114.0,0.0,0.0,1.06,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Palais-Bourbon,2025-11,city_prophet_scaled_neighbourhood,True,8.9849,8.9247,9.044,9.5,114.0,0.0,0.0,0.94,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Palais-Bourbon,2025-12,city_prophet_scaled_neighbourhood,True,9.6311,9.5693,9.6857,9.5,114.0,0.0,0.0,1.02,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Palais-Bourbon,2026-01,city_prophet_scaled_neighbourhood,True,7.4484,7.3919,7.5092,9.5,114.0,0.0,0.0,0.78,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Palais-Bourbon,2026-02,city_prophet_scaled_neighbourhood,True,7.9352,7.8763,7.9904,9.5,114.0,0.0,0.0,0.84,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Palais-Bourbon,2026-03,city_prophet_scaled_neighbourhood,True,9.0662,9.0094,9.127,9.5,114.0,0.0,0.0,0.95,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Palais-Bourbon,2026-04,city_prophet_scaled_neighbourhood,True,9.9239,9.8703,9.9819,9.5,114.0,0.0,0.0,1.05,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Palais-Bourbon,2026-05,city_prophet_scaled_neighbourhood,True,10.4902,10.4341,10.5489,9.5,114.0,0.0,0.0,1.1,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,paris,Palais-Bourbon,2026-06,city_prophet_scaled_neighbourhood,True,10.7831,10.7248,10.847,9.5,114.0,0.0,0.0,1.14,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Palais-Bourbon,2026-07,city_prophet_scaled_neighbourhood,True,10.3083,10.2507,10.3673,9.5,114.0,0.0,0.0,1.08,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Palais-Bourbon,2026-08,city_prophet_scaled_neighbourhood,True,8.6969,8.6353,8.7568,9.5,114.0,0.0,0.0,0.92,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Palais-Bourbon,2026-09,city_prophet_scaled_neighbourhood,True,10.6695,10.6131,10.7286,9.5,114.0,0.0,0.0,1.12,1.0,1350,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Pantheon,2025-10,city_prophet_scaled_neighbourhood,True,9.9654,9.9058,10.029,9.5,114.0,-0.2727,-0.2727,1.06,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Pantheon,2025-11,city_prophet_scaled_neighbourhood,True,8.9482,8.8882,9.007,9.5,114.0,-0.2727,-0.2727,0.94,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Pantheon,2025-12,city_prophet_scaled_neighbourhood,True,9.5917,9.5302,9.6461,9.5,114.0,-0.2727,-0.2727,1.02,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Pantheon,2026-01,city_prophet_scaled_neighbourhood,True,7.4179,7.3617,7.4785,9.5,114.0,-0.2727,-0.2727,0.78,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Pantheon,2026-02,city_prophet_scaled_neighbourhood,True,7.9027,7.8441,7.9577,9.5,114.0,-0.2727,-0.2727,0.84,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Pantheon,2026-03,city_prophet_scaled_neighbourhood,True,9.0291,8.9725,9.0896,9.5,114.0,-0.2727,-0.2727,0.95,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Pantheon,2026-04,city_prophet_scaled_neighbourhood,True,9.8833,9.8299,9.9411,9.5,114.0,-0.2727,-0.2727,1.05,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Pantheon,2026-05,city_prophet_scaled_neighbourhood,True,10.4473,10.3914,10.5057,9.5,114.0,-0.2727,-0.2727,1.1,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,paris,Pantheon,2026-06,city_prophet_scaled_neighbourhood,True,10.739,10.6809,10.8026,9.5,114.0,-0.2727,-0.2727,1.14,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Pantheon,2026-07,city_prophet_scaled_neighbourhood,True,10.2662,10.2088,10.3249,9.5,114.0,-0.2727,-0.2727,1.08,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Pantheon,2026-08,city_prophet_scaled_neighbourhood,True,8.6613,8.6,8.721,9.5,114.0,-0.2727,-0.2727,0.92,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Pantheon,2026-09,city_prophet_scaled_neighbourhood,True,10.6259,10.5696,10.6847,9.5,114.0,-0.2727,-0.2727,1.12,0.9959,369,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Panthéon,2025-10,city_prophet_scaled_neighbourhood,True,9.1377,9.0831,9.196,8.6667,104.0,0.0667,0.0667,1.06,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Panthéon,2025-11,city_prophet_scaled_neighbourhood,True,8.205,8.15,8.2589,8.6667,104.0,0.0667,0.0667,0.94,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Panthéon,2025-12,city_prophet_scaled_neighbourhood,True,8.795,8.7387,8.845,8.6667,104.0,0.0667,0.0667,1.02,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Panthéon,2026-01,city_prophet_scaled_neighbourhood,True,6.8018,6.7503,6.8573,8.6667,104.0,0.0667,0.0667,0.78,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Panthéon,2026-02,city_prophet_scaled_neighbourhood,True,7.2464,7.1926,7.2968,8.6667,104.0,0.0667,0.0667,0.84,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Panthéon,2026-03,city_prophet_scaled_neighbourhood,True,8.2792,8.2273,8.3347,8.6667,104.0,0.0667,0.0667,0.95,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Panthéon,2026-04,city_prophet_scaled_neighbourhood,True,9.0625,9.0135,9.1154,8.6667,104.0,0.0667,0.0667,1.05,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Panthéon,2026-05,city_prophet_scaled_neighbourhood,True,9.5796,9.5284,9.6332,8.6667,104.0,0.0667,0.0667,1.1,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,paris,Panthéon,2026-06,city_prophet_scaled_neighbourhood,True,9.847,9.7938,9.9054,8.6667,104.0,0.0667,0.0667,1.14,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Panthéon,2026-07,city_prophet_scaled_neighbourhood,True,9.4135,9.3609,9.4674,8.6667,104.0,0.0667,0.0667,1.08,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Panthéon,2026-08,city_prophet_scaled_neighbourhood,True,7.942,7.8857,7.9967,8.6667,104.0,0.0667,0.0667,0.92,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Panthéon,2026-09,city_prophet_scaled_neighbourhood,True,9.7433,9.6918,9.7972,8.6667,104.0,0.0667,0.0667,1.12,1.001,1208,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Passy,2025-10,city_prophet_scaled_neighbourhood,True,8.2783,8.2288,8.3312,7.8333,94.0,0.2222,0.2222,1.06,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Passy,2025-11,city_prophet_scaled_neighbourhood,True,7.4333,7.3835,7.4822,7.8333,94.0,0.2222,0.2222,0.94,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Passy,2025-12,city_prophet_scaled_neighbourhood,True,7.9679,7.9168,8.0131,7.8333,94.0,0.2222,0.2222,1.02,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Passy,2026-01,city_prophet_scaled_neighbourhood,True,6.1622,6.1154,6.2124,7.8333,94.0,0.2222,0.2222,0.78,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Passy,2026-02,city_prophet_scaled_neighbourhood,True,6.5649,6.5162,6.6106,7.8333,94.0,0.2222,0.2222,0.84,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Passy,2026-03,city_prophet_scaled_neighbourhood,True,7.5005,7.4535,7.5508,7.8333,94.0,0.2222,0.2222,0.95,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Passy,2026-04,city_prophet_scaled_neighbourhood,True,8.2102,8.1658,8.2581,7.8333,94.0,0.2222,0.2222,1.05,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Passy,2026-05,city_prophet_scaled_neighbourhood,True,8.6787,8.6322,8.7272,7.8333,94.0,0.2222,0.2222,1.1,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
