ds,city,neighbourhood,forecast_month,model_level,is_scenario_proxy,yhat,yhat_lower,yhat_upper,monthly_baseline,annual_occupancy_baseline,review_growth_24_25_raw,review_growth_24_25_capped,seasonality_multiplier,momentum_multiplier,n_listings,training_start,training_end,methodology_note
2026-07-01,athens,ΚΟΛΩΝΑΚΙ,2026-07,city_prophet_scaled_neighbourhood,True,5.4125,5.3781,5.4484,4.0,48.0,-0.099,-0.099,1.35,0.9985,338,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΚΟΛΩΝΑΚΙ,2026-08,city_prophet_scaled_neighbourhood,True,5.1691,5.1355,5.2051,4.0,48.0,-0.099,-0.099,1.3,0.9985,338,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΚΟΛΩΝΑΚΙ,2026-09,city_prophet_scaled_neighbourhood,True,4.6172,4.5852,4.6519,4.0,48.0,-0.099,-0.099,1.15,0.9985,338,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΚΟΛΩΝΟΣ,2025-10,city_prophet_scaled_neighbourhood,True,5.3531,5.3052,5.4015,5.4167,65.0,-0.2,-0.2,1.0,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΚΟΛΩΝΟΣ,2025-11,city_prophet_scaled_neighbourhood,True,4.3597,4.3105,4.4025,5.4167,65.0,-0.2,-0.2,0.8,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΚΟΛΩΝΟΣ,2025-12,city_prophet_scaled_neighbourhood,True,4.2762,4.2284,4.321,5.4167,65.0,-0.2,-0.2,0.8,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΚΟΛΩΝΟΣ,2026-01,city_prophet_scaled_neighbourhood,True,3.542,3.4948,3.5887,5.4167,65.0,-0.2,-0.2,0.65,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΚΟΛΩΝΟΣ,2026-02,city_prophet_scaled_neighbourhood,True,3.7441,3.6977,3.7888,5.4167,65.0,-0.2,-0.2,0.7,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΚΟΛΩΝΟΣ,2026-03,city_prophet_scaled_neighbourhood,True,4.6223,4.5761,4.6668,5.4167,65.0,-0.2,-0.2,0.85,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΚΟΛΩΝΟΣ,2026-04,city_prophet_scaled_neighbourhood,True,5.359,5.3107,5.4059,5.4167,65.0,-0.2,-0.2,1.0,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΚΟΛΩΝΟΣ,2026-05,city_prophet_scaled_neighbourhood,True,6.2389,6.1946,6.2852,5.4167,65.0,-0.2,-0.2,1.15,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΚΟΛΩΝΟΣ,2026-06,city_prophet_scaled_neighbourhood,True,6.7116,6.6675,6.7603,5.4167,65.0,-0.2,-0.2,1.25,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΚΟΛΩΝΟΣ,2026-07,city_prophet_scaled_neighbourhood,True,7.3182,7.2717,7.3669,5.4167,65.0,-0.2,-0.2,1.35,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΚΟΛΩΝΟΣ,2026-08,city_prophet_scaled_neighbourhood,True,6.9893,6.9438,7.0378,5.4167,65.0,-0.2,-0.2,1.3,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΚΟΛΩΝΟΣ,2026-09,city_prophet_scaled_neighbourhood,True,6.2429,6.1997,6.2899,5.4167,65.0,-0.2,-0.2,1.15,0.997,94,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2025-10,city_prophet_scaled_neighbourhood,True,8.9039,8.8243,8.9844,9.0,108.0,-0.1286,-0.1286,1.0,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2025-11,city_prophet_scaled_neighbourhood,True,7.2516,7.1698,7.3229,9.0,108.0,-0.1286,-0.1286,0.8,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2025-12,city_prophet_scaled_neighbourhood,True,7.1127,7.0332,7.1873,9.0,108.0,-0.1286,-0.1286,0.8,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2026-01,city_prophet_scaled_neighbourhood,True,5.8915,5.8131,5.9691,9.0,108.0,-0.1286,-0.1286,0.65,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2026-02,city_prophet_scaled_neighbourhood,True,6.2277,6.1504,6.3021,9.0,108.0,-0.1286,-0.1286,0.7,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2026-03,city_prophet_scaled_neighbourhood,True,7.6883,7.6115,7.7624,9.0,108.0,-0.1286,-0.1286,0.85,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2026-04,city_prophet_scaled_neighbourhood,True,8.9137,8.8335,8.9918,9.0,108.0,-0.1286,-0.1286,1.0,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2026-05,city_prophet_scaled_neighbourhood,True,10.3774,10.3037,10.4543,9.0,108.0,-0.1286,-0.1286,1.15,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2026-06,city_prophet_scaled_neighbourhood,True,11.1635,11.0902,11.2445,9.0,108.0,-0.1286,-0.1286,1.25,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2026-07,city_prophet_scaled_neighbourhood,True,12.1726,12.0952,12.2535,9.0,108.0,-0.1286,-0.1286,1.35,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2026-08,city_prophet_scaled_neighbourhood,True,11.6254,11.5498,11.7062,9.0,108.0,-0.1286,-0.1286,1.3,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2026-09,city_prophet_scaled_neighbourhood,True,10.384,10.3121,10.4621,9.0,108.0,-0.1286,-0.1286,1.15,0.9981,1063,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΚΥΨΕΛΗ,2025-10,city_prophet_scaled_neighbourhood,True,2.9912,2.9645,3.0183,3.0,36.0,0.3923,0.3923,1.0,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΚΥΨΕΛΗ,2025-11,city_prophet_scaled_neighbourhood,True,2.4361,2.4086,2.4601,3.0,36.0,0.3923,0.3923,0.8,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΚΥΨΕΛΗ,2025-12,city_prophet_scaled_neighbourhood,True,2.3895,2.3628,2.4145,3.0,36.0,0.3923,0.3923,0.8,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΚΥΨΕΛΗ,2026-01,city_prophet_scaled_neighbourhood,True,1.9792,1.9529,2.0053,3.0,36.0,0.3923,0.3923,0.65,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΚΥΨΕΛΗ,2026-02,city_prophet_scaled_neighbourhood,True,2.0922,2.0662,2.1171,3.0,36.0,0.3923,0.3923,0.7,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΚΥΨΕΛΗ,2026-03,city_prophet_scaled_neighbourhood,True,2.5828,2.557,2.6077,3.0,36.0,0.3923,0.3923,0.85,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΚΥΨΕΛΗ,2026-04,city_prophet_scaled_neighbourhood,True,2.9945,2.9675,3.0207,3.0,36.0,0.3923,0.3923,1.0,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΚΥΨΕΛΗ,2026-05,city_prophet_scaled_neighbourhood,True,3.4862,3.4614,3.5121,3.0,36.0,0.3923,0.3923,1.15,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΚΥΨΕΛΗ,2026-06,city_prophet_scaled_neighbourhood,True,3.7503,3.7257,3.7775,3.0,36.0,0.3923,0.3923,1.25,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΚΥΨΕΛΗ,2026-07,city_prophet_scaled_neighbourhood,True,4.0893,4.0633,4.1165,3.0,36.0,0.3923,0.3923,1.35,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΚΥΨΕΛΗ,2026-08,city_prophet_scaled_neighbourhood,True,3.9055,3.8801,3.9326,3.0,36.0,0.3923,0.3923,1.3,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΚΥΨΕΛΗ,2026-09,city_prophet_scaled_neighbourhood,True,3.4884,3.4643,3.5147,3.0,36.0,0.3923,0.3923,1.15,1.0059,194,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2025-10,city_prophet_scaled_neighbourhood,True,4.4538,4.4141,4.4941,4.5,54.0,-0.1,-0.1,1.0,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2025-11,city_prophet_scaled_neighbourhood,True,3.6273,3.5864,3.663,4.5,54.0,-0.1,-0.1,0.8,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2025-12,city_prophet_scaled_neighbourhood,True,3.5579,3.5181,3.5952,4.5,54.0,-0.1,-0.1,0.8,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2026-01,city_prophet_scaled_neighbourhood,True,2.947,2.9078,2.9858,4.5,54.0,-0.1,-0.1,0.65,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2026-02,city_prophet_scaled_neighbourhood,True,3.1152,3.0765,3.1524,4.5,54.0,-0.1,-0.1,0.7,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2026-03,city_prophet_scaled_neighbourhood,True,3.8458,3.8074,3.8829,4.5,54.0,-0.1,-0.1,0.85,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2026-04,city_prophet_scaled_neighbourhood,True,4.4588,4.4186,4.4978,4.5,54.0,-0.1,-0.1,1.0,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2026-05,city_prophet_scaled_neighbourhood,True,5.1909,5.154,5.2294,4.5,54.0,-0.1,-0.1,1.15,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2026-06,city_prophet_scaled_neighbourhood,True,5.5842,5.5475,5.6247,4.5,54.0,-0.1,-0.1,1.25,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2026-07,city_prophet_scaled_neighbourhood,True,6.0889,6.0502,6.1294,4.5,54.0,-0.1,-0.1,1.35,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2026-08,city_prophet_scaled_neighbourhood,True,5.8152,5.7774,5.8556,4.5,54.0,-0.1,-0.1,1.3,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΛΥΚΑΒΗΤΤΟΣ,2026-09,city_prophet_scaled_neighbourhood,True,5.1942,5.1583,5.2333,4.5,54.0,-0.1,-0.1,1.15,0.9985,127,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2025-10,city_prophet_scaled_neighbourhood,True,5.4482,5.3995,5.4975,5.5,66.0,-0.0435,-0.0435,1.0,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2025-11,city_prophet_scaled_neighbourhood,True,4.4372,4.3872,4.4808,5.5,66.0,-0.0435,-0.0435,0.8,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2025-12,city_prophet_scaled_neighbourhood,True,4.3522,4.3036,4.3978,5.5,66.0,-0.0435,-0.0435,0.8,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2026-01,city_prophet_scaled_neighbourhood,True,3.6049,3.557,3.6525,5.5,66.0,-0.0435,-0.0435,0.65,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2026-02,city_prophet_scaled_neighbourhood,True,3.8107,3.7634,3.8562,5.5,66.0,-0.0435,-0.0435,0.7,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2026-03,city_prophet_scaled_neighbourhood,True,4.7044,4.6574,4.7498,5.5,66.0,-0.0435,-0.0435,0.85,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2026-04,city_prophet_scaled_neighbourhood,True,5.4543,5.4051,5.502,5.5,66.0,-0.0435,-0.0435,1.0,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2026-05,city_prophet_scaled_neighbourhood,True,6.3498,6.3047,6.3969,5.5,66.0,-0.0435,-0.0435,1.15,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2026-06,city_prophet_scaled_neighbourhood,True,6.8309,6.786,6.8804,5.5,66.0,-0.0435,-0.0435,1.25,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2026-07,city_prophet_scaled_neighbourhood,True,7.4483,7.401,7.4978,5.5,66.0,-0.0435,-0.0435,1.35,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2026-08,city_prophet_scaled_neighbourhood,True,7.1135,7.0672,7.1629,5.5,66.0,-0.0435,-0.0435,1.3,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2026-09,city_prophet_scaled_neighbourhood,True,6.3539,6.3099,6.4017,5.5,66.0,-0.0435,-0.0435,1.15,0.9993,715,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2025-10,city_prophet_scaled_neighbourhood,True,3.7193,3.686,3.7529,3.75,45.0,0.0385,0.0385,1.0,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2025-11,city_prophet_scaled_neighbourhood,True,3.0291,2.9949,3.0589,3.75,45.0,0.0385,0.0385,0.8,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2025-12,city_prophet_scaled_neighbourhood,True,2.9711,2.9379,3.0022,3.75,45.0,0.0385,0.0385,0.8,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2026-01,city_prophet_scaled_neighbourhood,True,2.4609,2.4282,2.4934,3.75,45.0,0.0385,0.0385,0.65,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2026-02,city_prophet_scaled_neighbourhood,True,2.6014,2.5691,2.6325,3.75,45.0,0.0385,0.0385,0.7,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2026-03,city_prophet_scaled_neighbourhood,True,3.2115,3.1794,3.2425,3.75,45.0,0.0385,0.0385,0.85,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2026-04,city_prophet_scaled_neighbourhood,True,3.7234,3.6899,3.756,3.75,45.0,0.0385,0.0385,1.0,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2026-05,city_prophet_scaled_neighbourhood,True,4.3348,4.304,4.3669,3.75,45.0,0.0385,0.0385,1.15,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2026-06,city_prophet_scaled_neighbourhood,True,4.6631,4.6325,4.697,3.75,45.0,0.0385,0.0385,1.25,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2026-07,city_prophet_scaled_neighbourhood,True,5.0847,5.0523,5.1184,3.75,45.0,0.0385,0.0385,1.35,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2026-08,city_prophet_scaled_neighbourhood,True,4.8561,4.8245,4.8898,3.75,45.0,0.0385,0.0385,1.3,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
